Time [sec], Input Angle [rad], Input Speed [rpm], Input Voltage [V], Output Torque [Nm], Brake Torque [Nm], Efficiency [%], 
18.9154, 0, 0, -1.0846, 0.0604257, 1, 0, 
18.9254, 0, 0, -1.07463, 0.0616464, 1, 0, 
18.9353, 0, 0, -1.06466, 0.0567636, 1, 0, 
18.9453, 0, 0, -1.05469, 0.059205, 1, 0, 
18.9553, 0, 0, -1.04471, 0.0616464, 1, 0, 
18.9653, 0, 0, -1.03474, 0.0567636, 1, 0, 
18.9752, 0, 0, -1.02477, 0.0604257, 1, 0, 
18.9852, 0, 0, -1.0148, 0.059205, 1, 0, 
18.9952, 0, 0, -1.00483, 0.0604257, 1, 0, 
19.0051, 0, 0, -0.994854, 0.0628672, 1, 0, 
19.0151, 0, 0, -0.984881, 0.0579843, 1, 0, 
19.0251, 0, 0, -0.974909, 0.0640879, 1, 0, 
19.0351, 0, 0, -0.964937, 0.0579843, 1, 0, 
19.045, 0, 0, -0.954964, 0.0616464, 1, 0, 
19.055, 0, 0, -0.944992, 0.0579843, 1, 0, 
19.065, 0, 0, -0.935019, 0.0616464, 1, 0, 
19.075, 0, 0, -0.925048, 0.0640879, 1, 0, 
19.0849, 0, 0, -0.915076, 0.0665293, 1, 0, 
19.0949, 0, 0, -0.905103, 0.0653086, 1, 0, 
19.1049, 0, 0, -0.895131, 0.0628672, 1, 0, 
19.1148, 0, 0, -0.885158, 0.0628672, 1, 0, 
19.1248, 0, 0, -0.875187, 0.0653086, 1, 0, 
19.1348, 0, 0, -0.865214, 0.0628672, 1, 0, 
19.1448, 0, 0, -0.855242, 0.0628672, 1, 0, 
19.1547, 0, 0, -0.845269, 0.0653086, 1, 0, 
19.1647, 0, 0, -0.835298, 0.0665293, 1, 0, 
19.1747, 0, 0, -0.825325, 0.0640879, 1, 0, 
19.1846, 0, 0, -0.815353, 0.0677501, 1, 0, 
19.1946, 0, 0, -0.805381, 0.0677501, 1, 0, 
19.2046, 0, 0, -0.795408, 0.0640879, 1, 0, 
19.2146, 0, 0, -0.785436, 0.0665293, 1, 0, 
19.2245, 0, 0, -0.775464, 0.0689708, 1, 0, 
19.2345, 0, 0, -0.765491, 0.0616464, 1, 0, 
19.2445, 0, 0, -0.755519, 0.0677501, 1, 0, 
19.2545, 0, 0, -0.745547, 0.0653086, 1, 0, 
19.2644, 0, 0, -0.735575, 0.0701915, 1, 0, 
19.2744, 0, 0, -0.725602, 0.0677501, 1, 0, 
19.2844, 0, 0, -0.715631, 0.0653086, 1, 0, 
19.2943, 0, 0, -0.705658, 0.0653086, 1, 0, 
19.3043, 0, 0, -0.695686, 0.0714122, 1, 0, 
19.3143, 0, 0, -0.685713, 0.0677501, 1, 0, 
19.3243, 0, 0, -0.675741, 0.0677501, 1, 0, 
19.3342, 0, 0, -0.665768, 0.0726329, 1, 0, 
19.3442, 0, 0, -0.655797, 0.0701915, 1, 0, 
19.3542, 0, 0, -0.645824, 0.0714122, 1, 0, 
19.3641, 0, 0, -0.635852, 0.0701915, 1, 0, 
19.3741, 0, 0, -0.625882, 0.0726329, 1, 0, 
19.3841, 0, 0, -0.615908, 0.0726329, 1, 0, 
19.3941, 0, 0, -0.605935, 0.0701915, 1, 0, 
19.404, 0, 0, -0.595963, 0.0726329, 1, 0, 
19.414, 0, 0, -0.58599, 0.0714122, 1, 0, 
19.424, 0, 0, -0.576018, 0.0738537, 1, 0, 
19.434, 0, 0, -0.566046, 0.0714122, 1, 0, 
19.4439, 0, 0, -0.556074, 0.0750744, 1, 0, 
19.4539, 0, 0, -0.546101, 0.0726329, 1, 0, 
19.4639, 0, 0, -0.53613, 0.0738537, 1, 0, 
19.4738, 0, 0, -0.526157, 0.0726329, 1, 0, 
19.4838, 0, 0, -0.516185, 0.0750744, 1, 0, 
19.4938, 0, 0, -0.506212, 0.0726329, 1, 0, 
19.5038, 0, 0, -0.49624, 0.0738537, 1, 0, 
19.5137, 0, 0, -0.486268, 0.0726329, 1, 0, 
19.5237, 0, 0, -0.476296, 0.0750744, 1, 0, 
19.5337, 0, 0, -0.466324, 0.0750744, 1, 0, 
19.5436, 0, 0, -0.456351, 0.0750744, 1, 0, 
19.5536, 0, 0, -0.446379, 0.0787366, 1, 0, 
19.5636, 0, 0, -0.436407, 0.0750744, 1, 0, 
19.5736, 0, 0, -0.426435, 0.0787366, 1, 0, 
19.5835, 0, 0, -0.41646, 0.0799573, 1, 0, 
19.5935, 0, 0, -0.406489, 0.0775158, 1, 0, 
19.6035, 0, 0, -0.396518, 0.0775158, 1, 0, 
19.6135, 0, 0, -0.386546, 0.081178, 1, 0, 
19.6234, 0, 0, -0.376574, 0.0775158, 1, 0, 
19.6334, 0, 0, -0.3666, 0.0787366, 1, 0, 
19.6434, 0, 0, -0.356629, 0.0787366, 1, 0, 
19.6533, 0, 0, -0.346656, 0.081178, 1, 0, 
19.6633, 0, 0, -0.336685, 0.0738537, 1, 0, 
19.6733, 0, 0, -0.326711, 0.0750744, 1, 0, 
19.6833, 0, 0, -0.31674, 0.0787366, 1, 0, 
19.6932, 0, 0, -0.306767, 0.0787366, 1, 0, 
19.7032, 0, 0, -0.296796, 0.081178, 1, 0, 
19.7132, 0, 0, -0.286823, 0.0836194, 1, 0, 
19.7231, 0, 0, -0.27685, 0.081178, 1, 0, 
19.7331, 0, 0, -0.266878, 0.0775158, 1, 0, 
19.7431, 0, 0, -0.256906, 0.081178, 1, 0, 
19.7531, 0, 0, -0.246934, 0.081178, 1, 0, 
19.763, 0, 0, -0.236961, 0.0823987, 1, 0, 
19.773, 0, 0, -0.226989, 0.0799573, 1, 0, 
19.783, 0, 0, -0.217017, 0.0799573, 1, 0, 
19.793, 0, 0, -0.207045, 0.0823987, 1, 0, 
19.8029, 0, 0, -0.197073, 0.0823987, 1, 0, 
19.8129, 0, 0, -0.1871, 0.081178, 1, 0, 
19.8229, 0, 0, -0.177128, 0.0799573, 1, 0, 
19.8328, 0, 0, -0.167156, 0.0823987, 1, 0, 
19.8428, 0, 0, -0.157183, 0.0823987, 1, 0, 
19.8528, 0, 0, -0.147211, 0.0836194, 1, 0, 
19.8628, 0, 0, -0.137239, 0.0860609, 1, 0, 
19.8727, 0, 0, -0.127266, 0.0823987, 1, 0, 
19.8827, 0, 0, -0.117294, 0.0787366, 1, 0, 
19.8927, 0, 0, -0.107324, 0.0836194, 1, 0, 
19.9027, 0, 0, -0.0973497, 0.0848402, 1, 0, 
19.9126, 0, 0, -0.0873781, 0.0836194, 1, 0, 
19.9226, 0, 0, -0.0774056, 0.0860609, 1, 0, 
19.9326, 0, 0, -0.0674326, 0.0872816, 1, 0, 
19.9425, 0, 0, -0.0574606, 0.0872816, 1, 0, 
19.9525, 0, 0, -0.0474883, 0.0860609, 1, 0, 
19.9625, 0, 0, -0.0375161, 0.081178, 1, 0, 
19.9725, 0, 0, -0.0275435, 0.0860609, 1, 0, 
19.9824, 0, 0, -0.0175715, 0.0848402, 1, 0, 
19.9924, 0, 0, -0.00759886, 0.0860609, 1, 0, 
20.0024, 0, 0, 0, 0.0860609, 1, 0, 
20.0123, 0, 0, 0, 0.0860609, 1, 0, 
20.0223, 0, 0, 0, 0.0909438, 1, 0, 
20.0323, 0, 0, 0, 0.0860609, 1, 0, 
20.0423, 0, 0, 0, 0.0872816, 1, 0, 
20.0522, 0, 0, 0, 0.0860609, 1, 0, 
20.0622, 0, 0, 0, 0.0872816, 1, 0, 
20.0722, 0, 0, 0, 0.0848402, 1, 0, 
20.0822, 0, 0, 0, 0.0848402, 1, 0, 
20.0921, 0, 0, 0, 0.089723, 1, 0, 
20.1021, 0, 0, 0, 0.0860609, 1, 0, 
20.1121, 0, 0, 0, 0.0885023, 1, 0, 
20.122, 0, 0, 0, 0.0860609, 1, 0, 
20.132, 0, 0, 0, 0.0860609, 1, 0, 
20.142, 0, 0, 0, 0.0885023, 1, 0, 
20.152, 0, 0, 0, 0.0860609, 1, 0, 
20.1619, 0, 0, 0, 0.0860609, 1, 0, 
20.1719, 0, 0, 0, 0.089723, 1, 0, 
20.1819, 0, 0, 0, 0.0860609, 1, 0, 
20.1918, 0, 0, 0, 0.0848402, 1, 0, 
20.2018, 0, 0, 0, 0.0872816, 1, 0, 
20.2118, 0, 0, 0, 0.0848402, 1, 0, 
20.2218, 0, 0, 0, 0.0823987, 1, 0, 
20.2317, 0, 0, 0, 0.0872816, 1, 0, 
20.2417, 0, 0, 0, 0.0909438, 1, 0, 
20.2517, 0, 0, 0, 0.0860609, 1, 0, 
20.2617, 0, 0, 0, 0.089723, 1, 0, 
20.2716, 0, 0, 0, 0.0860609, 1, 0, 
20.2816, 0, 0, 0, 0.0860609, 1, 0, 
20.2916, 0, 0, 0, 0.0860609, 1, 0, 
20.3015, 0, 0, 0, 0.0848402, 1, 0, 
20.3115, 0, 0, 0, 0.0848402, 1, 0, 
20.3215, 0, 0, 0, 0.0860609, 1, 0, 
20.3315, 0, 0, 0, 0.0872816, 1, 0, 
20.3414, 0, 0, 0, 0.0848402, 1, 0, 
20.3514, 0, 0, 0, 0.0860609, 1, 0, 
20.3614, 0, 0, 0, 0.0872816, 1, 0, 
20.3713, 0, 0, 0, 0.0860609, 1, 0, 
20.3813, 0, 0, 0, 0.0872816, 1, 0, 
20.3913, 0, 0, 0, 0.0860609, 1, 0, 
20.4013, 0, 0, 0, 0.0885023, 1, 0, 
20.4112, 0, 0, 0, 0.089723, 1, 0, 
20.4212, 0, 0, 0, 0.0909438, 1, 0, 
20.4312, 0, 0, 0, 0.0848402, 1, 0, 
20.4412, 0, 0, 0, 0.0848402, 1, 0, 
20.4511, 0, 0, 0, 0.0909438, 1, 0, 
20.4611, 0, 0, 0, 0.0872816, 1, 0, 
20.4711, 0, 0, 0, 0.0836194, 1, 0, 
20.481, 0, 0, 0, 0.0836194, 1, 0, 
20.491, 0, 0, 0, 0.0836194, 1, 0, 
20.501, 0, 0, 0, 0.0872816, 1, 0, 
20.511, 0, 0, 0, 0.0860609, 1, 0, 
20.5209, 0, 0, 0, 0.089723, 1, 0, 
20.5309, 0, 0, 0, 0.0860609, 1, 0, 
20.5409, 0, 0, 0, 0.0860609, 1, 0, 
20.5508, 0, 0, 0, 0.0872816, 1, 0, 
20.5608, 0, 0, 0, 0.0848402, 1, 0, 
20.5708, 0, 0, 0, 0.0872816, 1, 0, 
20.5808, 0, 0, 0, 0.0848402, 1, 0, 
20.5907, 0, 0, 0, 0.0872816, 1, 0, 
20.6007, 0, 0, 0, 0.0872816, 1, 0, 
20.6107, 0, 0, 0, 0.0872816, 1, 0, 
20.6207, 0, 0, 0, 0.0885023, 1, 0, 
20.6306, 0, 0, 0, 0.0872816, 1, 0, 
20.6406, 0, 0, 0, 0.0885023, 1, 0, 
20.6506, 0, 0, 0, 0.0872816, 1, 0, 
20.6605, 0, 0, 0, 0.0885023, 1, 0, 
20.6705, 0, 0, 0, 0.0872816, 1, 0, 
20.6805, 0, 0, 0, 0.0860609, 1, 0, 
20.6905, 0, 0, 0, 0.0836194, 1, 0, 
20.7004, 0, 0, 0, 0.0836194, 1, 0, 
20.7104, 0, 0, 0, 0.089723, 1, 0, 
20.7204, 0, 0, 0, 0.0909438, 1, 0, 
20.7303, 0, 0, 0, 0.0860609, 1, 0, 
20.7403, 0, 0, 0, 0.0885023, 1, 0, 
20.7503, 0, 0, 0, 0.0860609, 1, 0, 
20.7603, 0, 0, 0, 0.0848402, 1, 0, 
20.7702, 0, 0, 0, 0.0885023, 1, 0, 
20.7802, 0, 0, 0, 0.0860609, 1, 0, 
20.7902, 0, 0, 0, 0.0836194, 1, 0, 
20.8002, 0, 0, 0, 0.0909438, 1, 0, 
20.8101, 0, 0, 0, 0.0848402, 1, 0, 
20.8201, 0, 0, 0, 0.0848402, 1, 0, 
20.8301, 0, 0, 0, 0.0860609, 1, 0, 
20.84, 0, 0, 0, 0.0848402, 1, 0, 
20.85, 0, 0, 0, 0.0848402, 1, 0, 
20.86, 0, 0, 0, 0.0885023, 1, 0, 
20.87, 0, 0, 0, 0.0848402, 1, 0, 
20.8799, 0, 0, 0, 0.0885023, 1, 0, 
20.8899, 0, 0, 0, 0.0909438, 1, 0, 
20.8999, 0, 0, 0, 0.0885023, 1, 0, 
20.9098, 0, 0, 0, 0.0860609, 1, 0, 
20.9198, 0, 0, 0, 0.0885023, 1, 0, 
20.9298, 0, 0, 0, 0.089723, 1, 0, 
20.9398, 0, 0, 0, 0.089723, 1, 0, 
20.9497, 0, 0, 0, 0.0885023, 1, 0, 
20.9597, 0, 0, 0, 0.0848402, 1, 0, 
20.9697, 0, 0, 0, 0.0860609, 1, 0, 
20.9797, 0, 0, 0, 0.0885023, 1, 0, 
20.9896, 0, 0, 0, 0.0872816, 1, 0, 
20.9996, 0, 0, 0, 0.0848402, 1, 0, 
21.0096, 0, 0, 0, 0.0860609, 1, 0, 
21.0195, 0, 0, 0, 0.0885023, 1, 0, 
21.0295, 0, 0, 0, 0.0885023, 1, 0, 
21.0395, 0, 0, 0, 0.0872816, 1, 0, 
21.0495, 0, 0, 0, 0.0885023, 1, 0, 
21.0594, 0, 0, 0, 0.0885023, 1, 0, 
21.0694, 0, 0, 0, 0.0860609, 1, 0, 
21.0794, 0, 0, 0, 0.089723, 1, 0, 
21.0893, 0, 0, 0, 0.0860609, 1, 0, 
21.0993, 0, 0, 0, 0.0921645, 1, 0, 
21.1093, 0, 0, 0, 0.0860609, 1, 0, 
21.1193, 0, 0, 0, 0.0836194, 1, 0, 
21.1292, 0, 0, 0, 0.089723, 1, 0, 
21.1392, 0, 0, 0, 0.0885023, 1, 0, 
21.1492, 0, 0, 0, 0.0872816, 1, 0, 
21.1592, 0, 0, 0, 0.0872816, 1, 0, 
21.1691, 0, 0, 0, 0.0885023, 1, 0, 
21.1791, 0, 0, 0, 0.0872816, 1, 0, 
21.1891, 0, 0, 0, 0.0860609, 1, 0, 
21.199, 0, 0, 0, 0.089723, 1, 0, 
21.209, 0, 0, 0, 0.0872816, 1, 0, 
21.219, 0, 0, 0, 0.0848402, 1, 0, 
21.229, 0, 0, 0, 0.0860609, 1, 0, 
21.2389, 0, 0, 0, 0.0872816, 1, 0, 
21.2489, 0, 0, 0, 0.0872816, 1, 0, 
21.2589, 0, 0, 0, 0.0909438, 1, 0, 
21.2689, 0, 0, 0, 0.089723, 1, 0, 
21.2788, 0, 0, 0, 0.089723, 1, 0, 
21.2888, 0, 0, 0, 0.0885023, 1, 0, 
21.2988, 0, 0, 0, 0.0872816, 1, 0, 
21.3087, 0, 0, 0, 0.0885023, 1, 0, 
21.3187, 0, 0, 0, 0.0860609, 1, 0, 
21.3287, 0, 0, 0, 0.0848402, 1, 0, 
21.3387, 0, 0, 0, 0.0860609, 1, 0, 
21.3486, 0, 0, 0, 0.0885023, 1, 0, 
21.3586, 0, 0, 0, 0.0885023, 1, 0, 
21.3686, 0, 0, 0, 0.0848402, 1, 0, 
21.3785, 0, 0, 0, 0.0860609, 1, 0, 
21.3885, 0, 0, 0, 0.0872816, 1, 0, 
21.3985, 0, 0, 0, 0.0860609, 1, 0, 
21.4085, 0, 0, 0, 0.089723, 1, 0, 
21.4184, 0, 0, 0, 0.0872816, 1, 0, 
21.4284, 0, 0, 0, 0.0848402, 1, 0, 
21.4384, 0, 0, 0, 0.0860609, 1, 0, 
21.4483, 0, 0, 0, 0.0848402, 1, 0, 
21.4583, 0, 0, 0, 0.0885023, 1, 0, 
21.4683, 0, 0, 0, 0.0860609, 1, 0, 
21.4783, 0, 0, 0, 0.0848402, 1, 0, 
21.4882, 0, 0, 0, 0.089723, 1, 0, 
21.4982, 0, 0, 0, 0.0860609, 1, 0, 
21.5082, 0, 0, 0, 0.0885023, 1, 0, 
21.5182, 0, 0, 0, 0.0836194, 1, 0, 
21.5281, 0, 0, 0, 0.0872816, 1, 0, 
21.5381, 0, 0, 0, 0.0885023, 1, 0, 
21.5481, 0, 0, 0, 0.0860609, 1, 0, 
21.558, 0, 0, 0, 0.0872816, 1, 0, 
21.568, 0, 0, 0, 0.0848402, 1, 0, 
21.578, 0, 0, 0, 0.0872816, 1, 0, 
21.588, 0, 0, 0, 0.0872816, 1, 0, 
21.5979, 0, 0, 0, 0.0848402, 1, 0, 
21.6079, 0, 0, 0, 0.0885023, 1, 0, 
21.6179, 0, 0, 0, 0.0848402, 1, 0, 
21.6279, 0, 0, 0, 0.0848402, 1, 0, 
21.6378, 0, 0, 0, 0.0872816, 1, 0, 
21.6478, 0, 0, 0, 0.089723, 1, 0, 
21.6578, 0, 0, 0, 0.089723, 1, 0, 
21.6677, 0, 0, 0, 0.0872816, 1, 0, 
21.6777, 0, 0, 0, 0.0885023, 1, 0, 
21.6877, 0, 0, 0, 0.0848402, 1, 0, 
21.6977, 0, 0, 0, 0.089723, 1, 0, 
21.7076, 0, 0, 0, 0.089723, 1, 0, 
21.7176, 0, 0, 0, 0.0848402, 1, 0, 
21.7276, 0, 0, 0, 0.0848402, 1, 0, 
21.7375, 0, 0, 0, 0.0848402, 1, 0, 
21.7475, 0, 0, 0, 0.089723, 1, 0, 
21.7575, 0, 0, 0, 0.0848402, 1, 0, 
21.7675, 0, 0, 0, 0.0885023, 1, 0, 
21.7774, 0, 0, 0, 0.0872816, 1, 0, 
21.7874, 0, 0, 0, 0.089723, 1, 0, 
21.7974, 0, 0, 0, 0.0909438, 1, 0, 
21.8074, 0, 0, 0, 0.0860609, 1, 0, 
21.8173, 0, 0, 0, 0.0860609, 1, 0, 
21.8273, 0, 0, 0, 0.0860609, 1, 0, 
21.8373, 0, 0, 0, 0.0885023, 1, 0, 
21.8472, 0, 0, 0, 0.0848402, 1, 0, 
21.8572, 0, 0, 0, 0.0872816, 1, 0, 
21.8672, 0, 0, 0, 0.089723, 1, 0, 
21.8772, 0, 0, 0, 0.0860609, 1, 0, 
21.8871, 0, 0, 0, 0.0885023, 1, 0, 
21.8971, 0, 0, 0, 0.0885023, 1, 0, 
21.9071, 0, 0, 0, 0.0885023, 1, 0, 
21.917, 0, 0, 0, 0.0885023, 1, 0, 
21.927, 0, 0, 0, 0.089723, 1, 0, 
21.937, 0, 0, 0, 0.0872816, 1, 0, 
21.947, 0, 0, 0, 0.0823987, 1, 0, 
21.9569, 0, 0, 0, 0.0860609, 1, 0, 
21.9669, 0, 0, 0, 0.0836194, 1, 0, 
21.9769, 0, 0, 0, 0.0848402, 1, 0, 
21.9869, 0, 0, 0, 0.0872816, 1, 0, 
21.9968, 0, 0, 0, 0.0848402, 1, 0, 
22.0068, 0, 0, 0, 0.0885023, 1, 0, 
22.0168, 0, 0, 0, 0.0885023, 1, 0, 
22.0267, 0, 0, 0, 0.0885023, 1, 0, 
22.0367, 0, 0, 0, 0.089723, 1, 0, 
22.0467, 0, 0, 0, 0.0836194, 1, 0, 
22.0567, 0, 0, 0, 0.0909438, 1, 0, 
22.0666, 0, 0, 0, 0.0860609, 1, 0, 
22.0766, 0, 0, 0, 0.0872816, 1, 0, 
22.0866, 0, 0, 0, 0.089723, 1, 0, 
22.0965, 0, 0, 0, 0.0860609, 1, 0, 
22.1065, 0, 0, 0, 0.0885023, 1, 0, 
22.1165, 0, 0, 0, 0.0872816, 1, 0, 
22.1265, 0, 0, 0, 0.0872816, 1, 0, 
22.1364, 0, 0, 0, 0.0872816, 1, 0, 
22.1464, 0, 0, 0, 0.0848402, 1, 0, 
22.1564, 0, 0, 0, 0.0848402, 1, 0, 
22.1664, 0, 0, 0, 0.0848402, 1, 0, 
22.1763, 0, 0, 0, 0.0860609, 1, 0, 
22.1863, 0, 0, 0, 0.089723, 1, 0, 
22.1963, 0, 0, 0, 0.0885023, 1, 0, 
22.2062, 0, 0, 0, 0.0860609, 1, 0, 
22.2162, 0, 0, 0, 0.0872816, 1, 0, 
22.2262, 0, 0, 0, 0.0860609, 1, 0, 
22.2362, 0, 0, 0, 0.089723, 1, 0, 
22.2461, 0, 0, 0, 0.0836194, 1, 0, 
22.2561, 0, 0, 0, 0.0848402, 1, 0, 
22.2661, 0, 0, 0, 0.0872816, 1, 0, 
22.276, 0, 0, 0, 0.0885023, 1, 0, 
22.286, 0, 0, 0, 0.0909438, 1, 0, 
22.296, 0, 0, 0, 0.0848402, 1, 0, 
22.306, 0, 0, 0, 0.0860609, 1, 0, 
22.3159, 0, 0, 0, 0.0836194, 1, 0, 
22.3259, 0, 0, 0, 0.089723, 1, 0, 
22.3359, 0, 0, 0, 0.0872816, 1, 0, 
22.3459, 0, 0, 0, 0.0872816, 1, 0, 
22.3558, 0, 0, 0, 0.0885023, 1, 0, 
22.3658, 0, 0, 0, 0.0848402, 1, 0, 
22.3758, 0, 0, 0, 0.0885023, 1, 0, 
22.3857, 0, 0, 0, 0.0848402, 1, 0, 
22.3957, 0, 0, 0, 0.0860609, 1, 0, 
22.4057, 0, 0, 0, 0.0848402, 1, 0, 
22.4157, 0, 0, 0, 0.0872816, 1, 0, 
22.4256, 0, 0, 0, 0.0885023, 1, 0, 
22.4356, 0, 0, 0, 0.0909438, 1, 0, 
22.4456, 0, 0, 0, 0.0860609, 1, 0, 
22.4556, 0, 0, 0, 0.0872816, 1, 0, 
22.4655, 0, 0, 0, 0.0885023, 1, 0, 
22.4755, 0, 0, 0, 0.0872816, 1, 0, 
22.4855, 0, 0, 0, 0.0860609, 1, 0, 
22.4954, 0, 0, 0, 0.0872816, 1, 0, 
22.5054, 0, 0, 0, 0.0946059, 1, 0, 
22.5154, 0, 0, 0, 0.0885023, 1, 0, 
22.5254, 0, 0, 0, 0.0860609, 1, 0, 
22.5353, 0, 0, 0, 0.0885023, 1, 0, 
22.5453, 0, 0, 0, 0.0872816, 1, 0, 
22.5553, 0, 0, 0, 0.0848402, 1, 0, 
22.5652, 0, 0, 0, 0.0872816, 1, 0, 
22.5752, 0, 0, 0, 0.0860609, 1, 0, 
22.5852, 0, 0, 0, 0.0872816, 1, 0, 
22.5952, 0, 0, 0, 0.0860609, 1, 0, 
22.6051, 0, 0, 0, 0.089723, 1, 0, 
22.6151, 0, 0, 0, 0.0848402, 1, 0, 
22.6251, 0, 0, 0, 0.0872816, 1, 0, 
22.6351, 0, 0, 0, 0.089723, 1, 0, 
22.645, 0, 0, 0, 0.0921645, 1, 0, 
22.655, 0, 0, 0, 0.0872816, 1, 0, 
22.665, 0, 0, 0, 0.0860609, 1, 0, 
22.6749, 0, 0, 0, 0.0848402, 1, 0, 
22.6849, 0, 0, 0, 0.089723, 1, 0, 
22.6949, 0, 0, 0, 0.0921645, 1, 0, 
22.7049, 0, 0, 0, 0.0848402, 1, 0, 
22.7148, 0, 0, 0, 0.0885023, 1, 0, 
22.7248, 0, 0, 0, 0.0885023, 1, 0, 
22.7348, 0, 0, 0, 0.0860609, 1, 0, 
22.7447, 0, 0, 0, 0.0872816, 1, 0, 
22.7547, 0, 0, 0, 0.0860609, 1, 0, 
22.7647, 0, 0, 0, 0.089723, 1, 0, 
22.7747, 0, 0, 0, 0.0860609, 1, 0, 
22.7846, 0, 0, 0, 0.0885023, 1, 0, 
22.7946, 0, 0, 0, 0.0872816, 1, 0, 
22.8046, 0, 0, 0, 0.089723, 1, 0, 
22.8146, 0, 0, 0, 0.0872816, 1, 0, 
22.8245, 0, 0, 0, 0.0848402, 1, 0, 
22.8345, 0, 0, 0, 0.0872816, 1, 0, 
22.8445, 0, 0, 0, 0.0823987, 1, 0, 
22.8544, 0, 0, 0, 0.0909438, 1, 0, 
22.8644, 0, 0, 0, 0.0885023, 1, 0, 
22.8744, 0, 0, 0, 0.0860609, 1, 0, 
22.8844, 0, 0, 0, 0.0848402, 1, 0, 
22.8943, 0, 0, 0, 0.0860609, 1, 0, 
22.9043, 0, 0, 0, 0.0860609, 1, 0, 
22.9143, 0, 0, 0, 0.089723, 1, 0, 
22.9242, 0, 0, 0, 0.0885023, 1, 0, 
22.9342, 0, 0, 0, 0.0885023, 1, 0, 
22.9442, 0, 0, 0, 0.0872816, 1, 0, 
22.9542, 0, 0, 0, 0.0885023, 1, 0, 
22.9641, 0, 0, 0, 0.0860609, 1, 0, 
22.9741, 0, 0, 0, 0.0860609, 1, 0, 
22.9841, 0, 0, 0, 0.0860609, 1, 0, 
22.9941, 0, 0, 0, 0.0872816, 1, 0, 
23.004, 0, 0, 0, 0.0836194, 1, 0, 
23.014, 0, 0, 0, 0.0860609, 1, 0, 
23.024, 0, 0, 0, 0.0885023, 1, 0, 
23.0339, 0, 0, 0, 0.0860609, 1, 0, 
23.0439, 0, 0, 0, 0.0933852, 1, 0, 
23.0539, 0, 0, 0, 0.089723, 1, 0, 
23.0639, 0, 0, 0, 0.0885023, 1, 0, 
23.0738, 0, 0, 0, 0.0909438, 1, 0, 
23.0838, 0, 0, 0, 0.0860609, 1, 0, 
23.0938, 0, 0, 0, 0.0860609, 1, 0, 
23.1037, 0, 0, 0, 0.0848402, 1, 0, 
23.1137, 0, 0, 0, 0.0885023, 1, 0, 
23.1237, 0, 0, 0, 0.0860609, 1, 0, 
23.1337, 0, 0, 0, 0.089723, 1, 0, 
23.1436, 0, 0, 0, 0.0848402, 1, 0, 
23.1536, 0, 0, 0, 0.0885023, 1, 0, 
23.1636, 0, 0, 0, 0.0872816, 1, 0, 
